ENTIDAD,FECHA
SINALOA,4/24/2011
SINALOA,9/27/2011
SINALOA,6/4/2011
SINALOA,4/13/2011
SINALOA,10/20/2011
SINALOA,1/27/2011
SINALOA,1/27/2011
SINALOA,2/10/2011
SINALOA,2/18/2010
SINALOA,1/24/2011
SINALOA,3/17/2011
SINALOA,4/29/2011
SINALOA,3/21/2011
SINALOA,5/2/2011
SINALOA,5/5/2011
SINALOA,6/5/2011
SINALOA,6/5/2011
SINALOA,6/5/2011
SINALOA,6/10/2011
SINALOA,6/10/2011
SINALOA,7/6/2011
SINALOA,7/6/2011
SINALOA,7/11/2011
SINALOA,7/17/2011
SINALOA,9/13/2011
SINALOA,9/24/2011
SINALOA,10/1/2011
SINALOA,10/24/2011
SINALOA,2/6/2011
SINALOA,9/25/2011
SINALOA,9/2/2011
SINALOA,2/5/2011
SINALOA,4/27/2011
SINALOA,9/20/2011
SINALOA,6/12/2011
SINALOA,9/27/2011
SINALOA,4/6/2011
SINALOA,7/29/2011
SINALOA,9/3/2010
SINALOA,9/8/2011
SINALOA,9/28/2011
SINALOA,1/3/2011
SINALOA,1/2/2011
SINALOA,1/13/2011
SINALOA,1/16/2011
SINALOA,1/15/2011
SINALOA,1/21/2011
SINALOA,1/21/2011
SINALOA,1/24/2011
SINALOA,1/27/2011
SINALOA,1/30/2011
SINALOA,2/9/2011
SINALOA,3/12/2011
SINALOA,3/12/2011
SINALOA,3/25/2011
SINALOA,4/25/2011
SINALOA,4/26/2011
SINALOA,5/31/2011
SINALOA,6/4/2011
SINALOA,6/4/2011
SINALOA,7/3/2011
SINALOA,7/3/2011
SINALOA,7/22/2011
SINALOA,8/8/2011
SINALOA,8/8/2011
SINALOA,2/2/2010
SINALOA,11/9/1977
SINALOA,2/4/2011
SINALOA,3/14/2011
SINALOA,7/21/2011
SINALOA,8/14/2011
SINALOA,8/3/2011
SINALOA,12/27/2010
SINALOA,4/20/2006
SINALOA,1/2/2007
SINALOA,6/3/2007
SINALOA,9/2/2007
SINALOA,5/1/2007
SINALOA,12/9/2007
SINALOA,4/9/2007
SINALOA,1/8/2007
SINALOA,5/30/2007
SINALOA,3/15/2007
SINALOA,12/16/2007
SINALOA,9/3/2007
SINALOA,5/7/2007
SINALOA,3/21/2007
SINALOA,11/29/2007
SINALOA,9/25/2007
SINALOA,8/8/2007
SINALOA,2/19/2007
SINALOA,2/19/2007
SINALOA,2/18/2007
SINALOA,3/7/2007
SINALOA,12/27/2006
SINALOA,3/27/2007
SINALOA,7/18/2007
SINALOA,4/7/2007
SINALOA,2/25/2007
SINALOA,6/2/2007
SINALOA,3/12/2007
SINALOA,1/12/2007
SINALOA,5/6/2007
SINALOA,6/6/2007
SINALOA,4/10/2007
SINALOA,3/7/2007
SINALOA,11/5/2001
SINALOA,5/10/2007
SINALOA,1/15/2007
SINALOA,3/15/2007
SINALOA,3/10/2007
SINALOA,11/28/2007
SINALOA,5/4/2007
SINALOA,1/18/2007
SINALOA,5/11/2008
SINALOA,6/22/2008
SINALOA,9/30/2008
SINALOA,9/30/2008
SINALOA,2/29/2008
SINALOA,9/19/2007
SINALOA,9/19/2007
SINALOA,1/14/2008
SINALOA,4/18/2008
SINALOA,5/7/2008
SINALOA,5/10/2008
SINALOA,5/30/2008
SINALOA,5/30/2008
SINALOA,6/5/2008
SINALOA,6/8/2008
SINALOA,6/23/2008
SINALOA,6/25/2008
SINALOA,7/28/2008
SINALOA,6/20/2008
SINALOA,8/21/2008
SINALOA,9/16/2008
SINALOA,9/15/2008
SINALOA,8/16/2008
SINALOA,10/4/2008
SINALOA,10/9/2008
SINALOA,10/17/2008
SINALOA,10/17/2008
SINALOA,10/23/2008
SINALOA,10/23/2008
SINALOA,10/23/2008
SINALOA,10/14/2008
SINALOA,11/12/2008
SINALOA,11/16/2000
SINALOA,11/29/2008
SINALOA,12/23/2008
SINALOA,4/7/2008
SINALOA,9/19/2008
SINALOA,9/19/2008
SINALOA,6/20/2008
SINALOA,3/13/2008
SINALOA,4/17/2008
SINALOA,4/17/2008
SINALOA,1/16/2008
SINALOA,11/21/2008
SINALOA,6/20/2008
SINALOA,7/9/2008
SINALOA,2/19/2008
SINALOA,2/19/2008
SINALOA,12/5/2008
SINALOA,12/21/2008
SINALOA,12/8/2009
SINALOA,12/29/2009
SINALOA,12/30/2009
SINALOA,7/29/2009
SINALOA,4/17/2009
SINALOA,5/25/2009
SINALOA,10/8/2009
SINALOA,11/3/2009
SINALOA,11/3/2009
SINALOA,1/8/2008
SINALOA,4/24/2009
SINALOA,6/10/2009
SINALOA,6/26/2009
SINALOA,7/7/2009
SINALOA,7/7/2009
SINALOA,7/7/2009
SINALOA,3/18/2009
SINALOA,9/7/2009
SINALOA,5/24/2008
SINALOA,11/9/2009
SINALOA,11/16/2009
SINALOA,3/16/2009
SINALOA,11/22/2009
SINALOA,7/16/2009
SINALOA,7/16/2009
SINALOA,11/1/2009
SINALOA,9/13/2009
SINALOA,11/10/2009
SINALOA,11/21/2009
SINALOA,2/23/2009
SINALOA,NO ESPECIFICADO
SINALOA,9/16/2009
SINALOA,12/17/2008
SINALOA,10/1/2009
SINALOA,10/5/2009
SINALOA,5/23/2009
SINALOA,10/26/2009
SINALOA,10/26/2009
SINALOA,11/20/2011
SINALOA,10/31/2011
SINALOA,11/21/2011
SINALOA,11/21/2011
SINALOA,11/21/2011
SINALOA,11/28/2011
SINALOA,2/26/2008
SINALOA,11/4/2011
SINALOA,11/4/2011
SINALOA,11/8/2011
SINALOA,7/26/2011
SINALOA,7/20/2011
SINALOA,9/19/2010
SINALOA,9/19/2010
SINALOA,3/12/2012
SINALOA,3/31/2012
SINALOA,3/31/2012
SINALOA,1/11/2012
SONORA,7/1/2010
SONORA,5/4/2011
SONORA,5/4/2011
SONORA,2/25/2011
SONORA,2/3/2011
SONORA,1/18/2011
SONORA,10/22/2010
SONORA,7/23/2010
SONORA,7/23/2010
SONORA,7/23/2010
SONORA,6/22/2010
SONORA,10/10/2009
SONORA,9/12/2009
SONORA,8/25/2009
SONORA,8/17/2009
SONORA,8/17/2009
SONORA,3/8/2009
SONORA,7/31/2009
SONORA,5/13/2009
SONORA,5/13/2009
SONORA,2/11/2009
SONORA,11/20/2008
SONORA,10/25/2008
SONORA,10/25/2008
SONORA,7/10/2008
SONORA,3/7/2008
SONORA,11/17/2007
SONORA,7/15/2007
SONORA,6/19/2007
SONORA,5/17/2007
ZACATECAS,1/29/2008
ZACATECAS,9/22/2008
ZACATECAS,7/2/2008
ZACATECAS,7/2/2008
ZACATECAS,12/22/2008
ZACATECAS,1/29/2009
ZACATECAS,9/30/2009
ZACATECAS,10/13/2009
ZACATECAS,8/7/2009
ZACATECAS,1/15/2009
ZACATECAS,5/21/2009
ZACATECAS,10/20/2009
ZACATECAS,9/30/2009
ZACATECAS,10/13/2009
ZACATECAS,9/21/2009
ZACATECAS,7/14/2009
ZACATECAS,12/21/2009
ZACATECAS,8/23/2009
ZACATECAS,10/28/2009
ZACATECAS,9/30/2009
ZACATECAS,5/25/2010
ZACATECAS,10/19/2009
ZACATECAS,4/25/2010
ZACATECAS,7/13/2010
ZACATECAS,5/3/2010
ZACATECAS,9/20/2010
ZACATECAS,2/10/2010
ZACATECAS,7/11/2010
ZACATECAS,9/13/2009
ZACATECAS,5/3/2010
ZACATECAS,10/18/2010
ZACATECAS,9/10/2010
ZACATECAS,8/29/2010
ZACATECAS,4/25/2010
ZACATECAS,9/30/2009
ZACATECAS,2/5/2007
ZACATECAS,8/2/2010
ZACATECAS,9/13/2009
ZACATECAS,9/30/2010
ZACATECAS,6/18/2010
ZACATECAS,5/3/2010
ZACATECAS,7/11/2010
ZACATECAS,5/15/2010
ZACATECAS,5/3/2010
AGUASCALIENTES,3/29/2010
ZACATECAS,4/25/2010
ZACATECAS,10/13/2009
ZACATECAS,9/20/2010
ZACATECAS,9/28/2009
ZACATECAS,4/12/2011
ZACATECAS,2/27/2011
ZACATECAS,5/22/2010
ZACATECAS,2/28/2011
ZACATECAS,4/27/2011
ZACATECAS,4/27/2011
ZACATECAS,4/26/2011
ZACATECAS,6/21/2011
ZACATECAS,11/12/2011
ZACATECAS,11/14/2011
ZACATECAS,4/27/2011
ZACATECAS,2/6/2010
ZACATECAS,12/14/2011
ZACATECAS,11/14/2011
ZACATECAS,1/28/2011
ZACATECAS,9/27/2011
ZACATECAS,9/27/2011
ZACATECAS,9/27/2011
ZACATECAS,9/27/2011
ZACATECAS,9/27/2011
ZACATECAS,3/23/2011
ZACATECAS,12/14/2011
ZACATECAS,6/2/2011
ZACATECAS,6/2/2011
SAN LUIS POTOSI,7/11/2011
SAN LUIS POTOSI,7/15/2011
SAN LUIS POTOSI,5/10/2011
SAN LUIS POTOSI,8/5/2011
SAN LUIS POTOSI,6/3/2011
SAN LUIS POTOSI,2/6/2011
SAN LUIS POTOSI,6/9/2011
SAN LUIS POTOSI,8/28/2011
SAN LUIS POTOSI,NO ESPECIFICADO
SAN LUIS POTOSI,5/31/2011
SAN LUIS POTOSI,3/25/2011
SAN LUIS POTOSI,3/25/2011
SAN LUIS POTOSI,11/1/2010
SAN LUIS POTOSI,3/30/2011
SAN LUIS POTOSI,9/16/2009
SAN LUIS POTOSI,3/2/2011
SAN LUIS POTOSI,2/21/2011
SAN LUIS POTOSI,1/14/2011
SAN LUIS POTOSI,1/14/2011
SAN LUIS POTOSI,7/8/2011
SAN LUIS POTOSI,4/7/2011
SAN LUIS POTOSI,4/4/2011
SAN LUIS POTOSI,12/12/2010
SAN LUIS POTOSI,12/12/2010
SAN LUIS POTOSI,6/28/2011
SAN LUIS POTOSI,7/22/2011
SAN LUIS POTOSI,1/23/2011
SAN LUIS POTOSI,7/24/2010
SAN LUIS POTOSI,7/24/2010
SAN LUIS POTOSI,4/19/2011
SAN LUIS POTOSI,4/19/2011
SAN LUIS POTOSI,8/9/2011
SAN LUIS POTOSI,4/6/2011
SAN LUIS POTOSI,8/13/2011
SAN LUIS POTOSI,8/26/2011
SAN LUIS POTOSI,8/11/2011
SAN LUIS POTOSI,5/16/2010
SAN LUIS POTOSI,1/9/2012
ZACATECAS,11/24/2011
ZACATECAS,11/24/2011
ZACATECAS,1/2/2012
ZACATECAS,10/14/2011
ZACATECAS,9/15/2011
ZACATECAS,4/24/2012
ZACATECAS,12/16/2011
ZACATECAS,12/28/2010
ZACATECAS,12/12/2011
ZACATECAS,5/13/2010
ZACATECAS,12/16/2011
ZACATECAS,9/11/2009
ZACATECAS,2/7/2012
ZACATECAS,5/28/2011
ZACATECAS,3/25/2012
ZACATECAS,3/29/2012
ZACATECAS,4/6/2012
ZACATECAS,11/21/2011
ZACATECAS,3/25/2012
ZACATECAS,8/30/2011
ZACATECAS,4/1/2011
ZACATECAS,7/1/2011
ZACATECAS,12/16/2011
PUEBLA,12/9/2008
PUEBLA,2/9/2009
PUEBLA,2/13/2009
PUEBLA,2/26/2009
PUEBLA,3/7/2009
PUEBLA,3/11/2009
PUEBLA,3/14/2009
PUEBLA,3/11/2009
PUEBLA,4/26/2008
PUEBLA,4/16/2009
PUEBLA,3/20/2009
PUEBLA,5/25/2009
PUEBLA,12/6/2008
PUEBLA,6/20/2009
PUEBLA,7/13/2009
PUEBLA,7/18/2009
PUEBLA,7/20/2009
PUEBLA,6/24/2009
PUEBLA,8/18/2009
PUEBLA,8/18/2009
PUEBLA,8/18/2009
PUEBLA,8/24/2009
PUEBLA,5/10/2009
PUEBLA,8/28/2009
PUEBLA,9/5/2009
PUEBLA,9/7/2009
PUEBLA,7/22/2009
PUEBLA,9/4/2009
PUEBLA,8/17/2009
PUEBLA,8/19/2009
PUEBLA,10/6/2009
PUEBLA,7/3/2009
PUEBLA,11/4/2009
PUEBLA,10/1/2009
PUEBLA,11/11/2009
PUEBLA,11/12/2009
PUEBLA,11/28/2009
PUEBLA,11/24/2009
PUEBLA,12/19/2009
PUEBLA,8/12/2009
PUEBLA,12/9/2009
PUEBLA,6/28/2009
PUEBLA,6/12/2010
PUEBLA,6/13/2010
PUEBLA,2/1/2008
PUEBLA,12/17/2005
PUEBLA,2/10/2010
PUEBLA,12/10/2009
PUEBLA,NO ESPECIFICADO
PUEBLA,1/26/2010
PUEBLA,NO ESPECIFICADO
PUEBLA,3/9/2010
PUEBLA,6/3/2009
PUEBLA,3/25/2010
PUEBLA,3/26/2010
PUEBLA,6/20/2009
PUEBLA,3/20/2010
PUEBLA,3/14/2010
PUEBLA,12/15/2009
PUEBLA,4/27/2010
PUEBLA,5/3/2010
PUEBLA,6/1/2007
PUEBLA,4/19/2010
PUEBLA,5/20/2010
PUEBLA,3/30/2010
PUEBLA,6/21/2010
PUEBLA,7/16/2010
PUEBLA,7/31/2010
PUEBLA,9/6/2010
PUEBLA,9/8/2010
PUEBLA,9/27/2003
PUEBLA,8/25/2010
PUEBLA,10/27/2010
PUEBLA,10/23/2010
PUEBLA,10/27/2010
PUEBLA,10/21/2010
PUEBLA,12/29/2010
CAMPECHE,10/27/2010
PUEBLA,11/16/2010
PUEBLA,2/3/2011
PUEBLA,2/3/2011
PUEBLA,2/4/2011
PUEBLA,11/7/2010
PUEBLA,3/9/2011
ESTADO DE MEXICO,3/9/2011
PUEBLA,6/29/2010
PUEBLA,11/26/2010
PUEBLA,4/17/2011
PUEBLA,4/20/2011
ESTADO DE MEXICO,8/30/2008
PUEBLA,6/9/2011
PUEBLA,6/10/2011
QUERETARO,6/6/2011
PUEBLA,2/19/2008
PUEBLA,6/14/2008
OAXACA,12/22/2010
PUEBLA,11/21/2010
NO ESPECIFICADO,3/20/2008
PUEBLA,5/10/2007
VERACRUZ,9/20/2009
PUEBLA,1/6/2011
PUEBLA,3/19/2008
COAHUILA DE ZARAGOZA,2/18/2011
COAHUILA DE ZARAGOZA,2/18/2011
PUEBLA,7/7/2011
NO ESPECIFICADO,7/28/2011
NO ESPECIFICADO,7/18/2011
JALISCO,7/28/2011
PUEBLA,2/5/2011
PUEBLA,8/6/2011
PUEBLA,7/25/2011
PUEBLA,8/15/2011
PUEBLA,8/17/2011
PUEBLA,8/5/2011
PUEBLA,7/8/2011
PUEBLA,7/6/2011
PUEBLA,5/24/2011
PUEBLA,8/31/2011
PUEBLA,6/10/2011
PUEBLA,10/8/2011
NO ESPECIFICADO,10/3/2011
PUEBLA,9/29/2011
PUEBLA,8/25/2011
VERACRUZ,6/14/2011
PUEBLA,11/12/2011
PUEBLA,7/6/2011
OAXACA,11/24/2011
PUEBLA,11/15/2007
PUEBLA,6/24/2008
PUEBLA,3/1/2008
PUEBLA,3/17/2008
PUEBLA,3/16/2008
PUEBLA,3/4/2008
PUEBLA,4/1/2008
PUEBLA,3/30/2008
PUEBLA,4/30/2008
PUEBLA,5/9/2008
PUEBLA,5/10/2008
PUEBLA,6/12/2008
PUEBLA,6/16/2008
PUEBLA,7/13/2008
PUEBLA,6/28/2008
PUEBLA,7/13/2008
PUEBLA,6/30/2008
PUEBLA,8/17/2008
PUEBLA,10/18/2008
PUEBLA,12/12/2008
PUEBLA,12/23/2008
PUEBLA,11/22/2011
PUEBLA,12/19/2011
PUEBLA,12/18/2011
PUEBLA,12/18/2011
PUEBLA,12/23/2011
PUEBLA,12/17/2011
PUEBLA,12/27/2011
PUEBLA,10/23/2011
PUEBLA,12/18/2011
PUEBLA,2/4/2012
PUEBLA,2/17/2012
PUEBLA,3/5/2012
PUEBLA,3/8/2012
PUEBLA,3/4/2012
PUEBLA,3/14/2012
PUEBLA,3/2/2012
PUEBLA,3/21/2012
PUEBLA,NO ESPECIFICADO
TAMAULIPAS,10/17/2010
TAMAULIPAS,10/1/2010
TAMAULIPAS,8/26/2010
TAMAULIPAS,6/3/2010
TAMAULIPAS,8/3/2010
TAMAULIPAS,8/3/2010
TAMAULIPAS,8/3/2010
TAMAULIPAS,3/5/2010
TAMAULIPAS,3/5/2010
TAMAULIPAS,9/12/2009
TAMAULIPAS,9/12/2009
TAMAULIPAS,9/12/2009
TAMAULIPAS,9/12/2009
TAMAULIPAS,9/12/2009
TAMAULIPAS,9/12/2009
TAMAULIPAS,7/19/2010
TAMAULIPAS,10/6/2010
TAMAULIPAS,11/1/2010
TAMAULIPAS,3/24/2010
TAMAULIPAS,1/18/2010
TAMAULIPAS,1/18/2010
TAMAULIPAS,1/18/2010
TAMAULIPAS,1/18/2010
TAMAULIPAS,1/18/2010
TAMAULIPAS,11/4/2010
TAMAULIPAS,11/4/2010
TAMAULIPAS,5/20/2010
TAMAULIPAS,8/19/2010
TAMAULIPAS,7/17/2010
TAMAULIPAS,6/24/2010
TAMAULIPAS,6/24/2010
TAMAULIPAS,3/8/2010
TAMAULIPAS,3/8/2010
TAMAULIPAS,5/18/2010
TAMAULIPAS,4/14/2010
TAMAULIPAS,4/1/2010
TAMAULIPAS,1/5/2010
TAMAULIPAS,9/3/2009
TAMAULIPAS,3/9/2009
TAMAULIPAS,7/29/2010
TAMAULIPAS,7/29/2010
TAMAULIPAS,6/7/2010
TAMAULIPAS,6/7/2010
TAMAULIPAS,6/7/2010
TAMAULIPAS,5/11/2010
TAMAULIPAS,7/17/2010
TAMAULIPAS,1/5/2010
TAMAULIPAS,6/25/2010
TAMAULIPAS,1/12/2010
TAMAULIPAS,9/16/2010
TAMAULIPAS,7/4/2010
TAMAULIPAS,7/4/2010
TAMAULIPAS,1/1/2010
TAMAULIPAS,3/10/2010
TAMAULIPAS,7/6/2009
TAMAULIPAS,11/11/2009
TAMAULIPAS,12/23/2009
TAMAULIPAS,10/11/2009
TAMAULIPAS,4/21/2009
TAMAULIPAS,5/4/2009
TAMAULIPAS,7/2/2009
TAMAULIPAS,1/14/2009
TAMAULIPAS,1/15/2009
TAMAULIPAS,11/5/2009
TAMAULIPAS,7/29/2009
TAMAULIPAS,9/30/2008
TAMAULIPAS,9/1/2008
TAMAULIPAS,7/29/2009
TAMAULIPAS,3/24/2009
TAMAULIPAS,9/14/2008
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,6/19/2009
TAMAULIPAS,5/14/2009
TAMAULIPAS,6/24/2009
TAMAULIPAS,6/24/2009
TAMAULIPAS,6/24/2009
TAMAULIPAS,6/24/2009
TAMAULIPAS,1/15/2008
TAMAULIPAS,5/10/2008
TAMAULIPAS,7/30/2008
TAMAULIPAS,7/22/2008
TAMAULIPAS,9/15/2008
TAMAULIPAS,10/6/2008
TAMAULIPAS,11/19/2008
TAMAULIPAS,12/12/2008
TAMAULIPAS,8/27/2008
TAMAULIPAS,8/30/2008
TAMAULIPAS,8/27/2008
TAMAULIPAS,12/19/2008
TAMAULIPAS,1/30/2008
TAMAULIPAS,1/31/2008
TAMAULIPAS,7/22/2008
TAMAULIPAS,10/9/2007
TAMAULIPAS,2/2/2007
TAMAULIPAS,9/21/2006
TAMAULIPAS,4/11/2007
TAMAULIPAS,6/13/2007
TAMAULIPAS,7/13/2007
TAMAULIPAS,10/31/2007
TAMAULIPAS,6/15/2007
TAMAULIPAS,12/31/2006
TAMAULIPAS,10/16/2006
TAMAULIPAS,10/16/2006
TAMAULIPAS,10/16/2006
TAMAULIPAS,2/5/2007
TAMAULIPAS,3/13/2007
TAMAULIPAS,3/7/2007
TAMAULIPAS,8/16/2007
TAMAULIPAS,11/3/2007
TAMAULIPAS,3/16/2007
TAMAULIPAS,11/30/2007
TAMAULIPAS,7/27/2007
TAMAULIPAS,9/27/2007
TAMAULIPAS,1/8/2007
TAMAULIPAS,6/19/2007
TAMAULIPAS,6/16/2007
TAMAULIPAS,5/2/2007
TAMAULIPAS,12/15/2007
TAMAULIPAS,4/8/2007
TAMAULIPAS,1/16/2007
TAMAULIPAS,8/28/2011
TAMAULIPAS,12/11/2011
TAMAULIPAS,6/3/2011
TAMAULIPAS,5/6/2011
TAMAULIPAS,12/22/2011
TAMAULIPAS,12/22/2011
TAMAULIPAS,7/29/2011
TAMAULIPAS,1/11/2012
TAMAULIPAS,6/12/2010
TAMAULIPAS,1/6/2012
TAMAULIPAS,1/16/2012
TAMAULIPAS,1/17/2012
TAMAULIPAS,3/20/2011
TAMAULIPAS,5/27/2011
TAMAULIPAS,1/21/2012
TAMAULIPAS,1/23/2012
TAMAULIPAS,2/2/2012
TAMAULIPAS,1/19/2012
TAMAULIPAS,2/2/2012
TAMAULIPAS,2/2/2012
TAMAULIPAS,1/23/2012
TAMAULIPAS,2/4/2012
TAMAULIPAS,2/4/2012
TAMAULIPAS,2/1/2012
TAMAULIPAS,2/7/2012
TAMAULIPAS,2/7/2012
TAMAULIPAS,1/29/2012
TAMAULIPAS,2/9/2012
TAMAULIPAS,2/9/2012
TAMAULIPAS,2/14/2012
TAMAULIPAS,1/2/2012
TAMAULIPAS,1/15/2012
TAMAULIPAS,2/16/2012
TAMAULIPAS,10/17/2011
TAMAULIPAS,2/14/2012
TAMAULIPAS,4/11/2010
TAMAULIPAS,11/5/2009
TAMAULIPAS,1/26/2012
TAMAULIPAS,2/28/2012
TAMAULIPAS,2/23/2012
TAMAULIPAS,3/3/2012
TAMAULIPAS,3/6/2012
TAMAULIPAS,2/26/2012
TAMAULIPAS,2/17/2012
TAMAULIPAS,3/6/2012
TAMAULIPAS,3/8/2012
TAMAULIPAS,3/5/2012
TAMAULIPAS,3/1/2012
TAMAULIPAS,2/3/2012
TAMAULIPAS,3/6/2012
TAMAULIPAS,3/4/2012
TAMAULIPAS,8/4/2011
TAMAULIPAS,3/1/2012
TAMAULIPAS,3/2/2012
TAMAULIPAS,3/7/2012
TAMAULIPAS,3/15/2012
TAMAULIPAS,3/12/2012
TAMAULIPAS,3/15/2012
TAMAULIPAS,3/15/2012
TAMAULIPAS,3/14/2012
TAMAULIPAS,3/22/2012
TAMAULIPAS,3/21/2012
TAMAULIPAS,3/24/2012
TAMAULIPAS,3/6/2011
TAMAULIPAS,8/6/2011
TAMAULIPAS,10/18/2010
TAMAULIPAS,3/26/2012
TAMAULIPAS,3/27/2012
TAMAULIPAS,3/26/2012
TAMAULIPAS,2/18/2012
TAMAULIPAS,3/1/2012
TAMAULIPAS,3/26/2012
TAMAULIPAS,3/26/2012
TAMAULIPAS,2/8/2012
TAMAULIPAS,3/11/2012
TAMAULIPAS,3/6/2012
TAMAULIPAS,4/1/2012
TAMAULIPAS,4/6/2012
TAMAULIPAS,4/4/2012
TAMAULIPAS,4/2/2012
TAMAULIPAS,4/5/2012
TAMAULIPAS,4/4/2012
TAMAULIPAS,3/15/2012
TAMAULIPAS,9/30/2011
TAMAULIPAS,4/6/2012
TAMAULIPAS,4/10/2012
TAMAULIPAS,3/22/2012
TAMAULIPAS,4/17/2012
TAMAULIPAS,4/18/2012
TAMAULIPAS,4/20/2012
TAMAULIPAS,4/21/2012
TAMAULIPAS,2/27/2012
TAMAULIPAS,4/30/2010
TAMAULIPAS,4/24/2012
TAMAULIPAS,4/10/2012
TAMAULIPAS,10/30/2010
TAMAULIPAS,4/27/2012
TAMAULIPAS,4/29/2012
TAMAULIPAS,4/29/2012
TAMAULIPAS,3/15/2012
TAMAULIPAS,5/4/2012
TAMAULIPAS,4/29/2012
TAMAULIPAS,4/24/2012
TAMAULIPAS,5/3/2012
TAMAULIPAS,5/1/2012
TAMAULIPAS,5/1/2012
TAMAULIPAS,5/1/2012
TAMAULIPAS,4/30/2012
TAMAULIPAS,5/8/2012
TAMAULIPAS,4/12/2012
TAMAULIPAS,5/9/2012
TAMAULIPAS,5/9/2012
TAMAULIPAS,5/9/2012
TAMAULIPAS,5/10/2012
TAMAULIPAS,8/24/2011
TAMAULIPAS,4/26/2012
TAMAULIPAS,5/13/2012
TAMAULIPAS,5/1/2012
TAMAULIPAS,2/23/2011
TAMAULIPAS,5/11/2012
TAMAULIPAS,5/8/2012
TAMAULIPAS,2/27/2012
TAMAULIPAS,12/26/2011
TAMAULIPAS,12/27/2010
TAMAULIPAS,4/4/2012
TAMAULIPAS,3/29/2011
TAMAULIPAS,5/21/2012
TAMAULIPAS,5/20/2012
TAMAULIPAS,9/10/2011
TAMAULIPAS,5/23/2012
TAMAULIPAS,9/6/2010
TAMAULIPAS,5/12/2012
TAMAULIPAS,5/26/2012
TAMAULIPAS,5/23/2012
TAMAULIPAS,10/9/2011
NUEVO LEON,5/8/2012
NUEVO LEON,1/21/2012
NUEVO LEON,5/16/2012
NUEVO LEON,5/17/2012
NUEVO LEON,5/29/2012
NUEVO LEON,4/3/2011
NUEVO LEON,4/3/2011
NUEVO LEON,4/3/2011
QUERETARO,4/15/2011
DURANGO,4/15/2011
QUERETARO,4/12/2012
QUERETARO,4/12/2012
QUERETARO,4/12/2012
QUERETARO,4/12/2012
QUERETARO,4/12/2012
MICHOACAN,4/12/2012
TAMAULIPAS,1/9/2012
TAMAULIPAS,5/27/2012
TAMAULIPAS,4/7/2012
TAMAULIPAS,5/10/2012
TAMAULIPAS,5/30/2012
SONORA,11/6/2010
SONORA,8/28/2011
SONORA,8/28/2011
SONORA,8/28/2011
SONORA,11/20/2011
SONORA,10/22/2011
SONORA,7/29/2011
SONORA,10/9/2011
SONORA,1/2/2011
SONORA,1/2/2011
SONORA,7/16/2011
SONORA,10/27/2011
SONORA,9/30/2011
SONORA,9/30/2011
SONORA,9/12/2011
SONORA,5/4/2011
SONORA,9/28/2011
SONORA,2/17/2011
SONORA,2/17/2011
SONORA,3/1/2012
SONORA,3/14/2012
SONORA,2/19/2012
DURANGO,12/1/2011
DURANGO,8/1/2008
DURANGO,5/3/2012
MORELOS,5/19/2012
NUEVO LEON,7/21/2011
NUEVO LEON,7/20/2010
NUEVO LEON,7/20/2010
NUEVO LEON,7/20/2010
NUEVO LEON,5/27/2012
YUCATAN,5/20/2011
YUCATAN,1/18/2010
YUCATAN,1/21/2010
YUCATAN,8/13/2009
YUCATAN,1/30/2007
YUCATAN,1/15/2008
CAMPECHE,2/28/2008
CAMPECHE,3/19/2008
CAMPECHE,7/1/2008
GUERRERO,5/10/2011
GUERRERO,6/13/2011
GUERRERO,2/25/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,3/19/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,5/7/2011
GUERRERO,6/24/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
CHIHUAHUA,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,8/28/2011
GUERRERO,8/30/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,3/6/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,1/10/2001
GUERRERO,NO ESPECIFICADO
GUERRERO,4/15/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,4/16/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,5/4/2011
GUERRERO,4/18/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,6/17/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,7/16/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,9/15/2011
GUERRERO,3/26/2011
GUERRERO,3/26/2011
GUERRERO,3/25/2011
GUERRERO,10/15/2011
GUERRERO,NO ESPECIFICADO
GUERRERO,NO ESPECIFICADO
GUERRERO,1/12/2011
GUERRERO,NO ESPECIFICADO
